icd9cm,icd10cm,icd9_description,icd10_description,Pop number,acs,acs_ip_12,herniated_disc,mononeuritis,malignancy,sinusitis,CHF,AF_flutter,syncope_heat,syncope_carotid_sinus,traumatic_brain_injury,prostate_ca,low_back_pain,pop_41,pop_43,breast_cancer,allergy,acute_sinusitis,chronic_sinusitis,pop49,trauma,intraspinal_abcess,pop51,cervical_cancer,prostate_cancer
2363,D398,Neoplasm of uncertain behavior of other and unspecified female genital organs,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2363,D399,Neoplasm of uncertain behavior of other and unspecified female genital organs,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2365,D400,Neoplasm of uncertain behavior of prostate,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2364,D4010,Neoplasm of uncertain behavior of testis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2366,D408,Neoplasm of uncertain behavior of other and unspecified male genital organs,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2366,D409,Neoplasm of uncertain behavior of other and unspecified male genital organs,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23691,D4100,Neoplasm of uncertain behavior of kidney and ureter,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23691,D4120,Neoplasm of uncertain behavior of kidney and ureter,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2367,D414,Neoplasm of uncertain behavior of bladder,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23699,D418,Neoplasm of uncertain behavior of other and unspecified urinary organs,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23690,D419,"Neoplasm of uncertain behavior of urinary organ, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2376,D420,Neoplasm of uncertain behavior of meninges,Neoplasm of uncertain behavior of cerebral meninges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2376,D421,Neoplasm of uncertain behavior of meninges,Neoplasm of uncertain behavior of spinal meninges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2376,D429,Neoplasm of uncertain behavior of meninges,"Neoplasm of uncertain behavior of meninges, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2375,D432,Neoplasm of uncertain behavior of brain and spinal cord,"Neoplasm of uncertain behavior of brain, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2379,D433,Neoplasm of uncertain behavior of other and unspecified parts of nervous system,Neoplasm of uncertain behavior of cranial nerves,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2375,D434,Neoplasm of uncertain behavior of brain and spinal cord,Neoplasm of uncertain behavior of spinal cord,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2379,D438,Neoplasm of uncertain behavior of other and unspecified parts of nervous system,Neoplasm of uncertain behavior of other specified parts of cen,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2379,D439,Neoplasm of uncertain behavior of other and unspecified parts of nervous system,"Neoplasm of uncertain behavior of central nervous system, unsp",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2374,D440,Neoplasm of uncertain behavior of other and unspecified endocrine glands,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2372,D4410,Neoplasm of uncertain behavior of adrenal gland,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2374,D442,Neoplasm of uncertain behavior of other and unspecified endocrine glands,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2370,D443,Neoplasm of uncertain behavior of pituitary gland and craniopharyngeal duct,Neoplasm of uncertain behavior of pituitary gland,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2370,D444,Neoplasm of uncertain behavior of pituitary gland and craniopharyngeal duct,Neoplasm of uncertain behavior of craniopharyngeal duct,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2371,D445,Neoplasm of uncertain behavior of pineal gland,Neoplasm of uncertain behavior of pineal gland,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2373,D446,Neoplasm of uncertain behavior of paraganglia,Neoplasm of uncertain behavior of carotid body,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2373,D447,Neoplasm of uncertain behavior of paraganglia,Neoplasm of uncertain behavior of aortic body and other paraga,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2374,D449,Neoplasm of uncertain behavior of other and unspecified endocrine glands,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20710,D45,"Chronic erythremia, without mention of having achieved remission",Polycythemia vera,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20712,D45,"Chronic erythremia, in relapse",Polycythemia vera,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2384,D45,Polycythemia vera,Polycythemia vera,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23872,D460,Low grade myelodysplastic syndrome lesions,"Refractory anemia without ring sideroblasts, so stated",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23872,D461,Low grade myelodysplastic syndrome lesions,Refractory anemia with ring sideroblasts,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23872,D4620,Low grade myelodysplastic syndrome lesions,"Refractory anemia with excess of blasts, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23872,D4621,Low grade myelodysplastic syndrome lesions,Refractory anemia with excess of blasts 1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23873,D4622,High grade myelodysplastic syndrome lesions,Refractory anemia with excess of blasts 2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23875,D469,"Myelodysplastic syndrome, unspecified","Myelodysplastic syndrome, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23872,D46A,Low grade myelodysplastic syndrome lesions,Refractory cytopenia with multilineage dysplasia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23872,D46B,Low grade myelodysplastic syndrome lesions,Refractory cytopenia with multilineage dysplasia and ring side,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23874,D46C,Myelodysplastic syndrome with 5q deletion,Myelodysplastic syndrome with isolated del(5q) chromosomal abn,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2385,D470,Neoplasm of uncertain behavior of histiocytic and mast cells,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23876,D471,Myelofibrosis with myeloid metaplasia,Chronic myeloproliferative disease,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23879,D471,Other lymphatic and hematopoietic tissues,Chronic myeloproliferative disease,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23871,D473,Essential thrombocythemia,Essential (hemorrhagic) thrombocythemia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23879,D479,Other lymphatic and hematopoietic tissues,"Neoplasm of uncertain behavior of lymphoid, hematopoietic and",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23877,D47Z1,Post-transplant lymphoproliferative disorder (PTLD),Post-transplant lymphoproliferative disorder (PTLD),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2386,D47Z9,Neoplasm of uncertain behavior of plasma cells,"Other specified neoplasms of uncertain behavior of lymphoid, h",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23879,D47Z9,Other lymphatic and hematopoietic tissues,"Other specified neoplasms of uncertain behavior of lymphoid, h",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2380,D480,Neoplasm of uncertain behavior of bone and articular cartilage,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2381,D481,Neoplasm of uncertain behavior of connective and other soft tissue,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2354,D483,Neoplasm of uncertain behavior of retroperitoneum and peritoneum,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2354,D484,Neoplasm of uncertain behavior of retroperitoneum and peritoneum,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2382,D485,Neoplasm of uncertain behavior of skin,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2383,D4860,Neoplasm of uncertain behavior of breast,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2388,D487,Neoplasm of uncertain behavior of other specified sites,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2389,D489,"Neoplasm of uncertain behavior, site unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2390,D490,Neoplasm of unspecified nature of digestive system,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2391,D491,Neoplasm of unspecified nature of respiratory system,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2392,D492,"Neoplasm of unspecified nature of bone, soft tissue, and skin",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2393,D493,Neoplasm of unspecified nature of breast,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2394,D494,Neoplasm of unspecified nature of bladder,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2395,D495,Neoplasm of unspecified nature of other genitourinary organs,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2396,D496,Neoplasm of unspecified nature of brain,Neoplasm of unspecified behavior of brain,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2397,D497,Neoplasm of unspecified nature of endocrine glands and other parts of nervous system,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23981,D4981,"Neoplasms of unspecified nature, retina and choroid",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23989,D4989,"Neoplasms of unspecified nature, other specified sites",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2399,D499,"Neoplasm of unspecified nature, site unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2776,D841,Other deficiencies of circulating enzymes,Defects in the complement system,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2793,D849,Unspecified immunity deficiency,"Immunodeficiency, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2510,E15,Hypoglycemic coma,Nondiabetic hypoglycemic coma,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2512,E162,"Hypoglycemia, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2559,E279,Unspecified disorder of adrenal glands,"Disorder of adrenal gland, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2703,E710,Disturbances of branched-chain amino-acid metabolism,Maple-syrup-urine disease,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2703,E71120,Disturbances of branched-chain amino-acid metabolism,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2703,E7119,Disturbances of branched-chain amino-acid metabolism,Other disorders of branched-chain amino-acid metabolism,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2703,E712,Disturbances of branched-chain amino-acid metabolism,"Disorder of branched-chain amino-acid metabolism, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27785,E71310,Disorders of fatty acid oxidation,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27785,E71311,Disorders of fatty acid oxidation,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27785,E71312,Disorders of fatty acid oxidation,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27785,E71313,Disorders of fatty acid oxidation,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27785,E71314,Disorders of fatty acid oxidation,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27785,E71318,Disorders of fatty acid oxidation,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27789,E7139,Other specified disorders of metabolism,Other disorders of fatty-acid metabolism,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27781,E7141,Primary carnitine deficiency,Primary carnitine deficiency,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27782,E7142,Carnitine deficiency due to inborn errors of metabolism,Carnitine deficiency due to inborn errors of metabolism,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27783,E7143,Iatrogenic carnitine deficiency,Iatrogenic carnitine deficiency,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27784,E71448,Other secondary carnitine deficiency,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27786,E7150,Peroxisomal disorders,"Peroxisomal disorder, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27786,E71510,Peroxisomal disorders,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27786,E71511,Peroxisomal disorders,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27786,E71522,Peroxisomal disorders,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27786,E71529,Peroxisomal disorders,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27786,E71548,Peroxisomal disorders,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2775,E7601,Mucopolysaccharidosis,Hurler's syndrome,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2775,E7603,Mucopolysaccharidosis,Scheie's syndrome,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2775,E761,Mucopolysaccharidosis,"Mucopolysaccharidosis, type II",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2775,E76219,Mucopolysaccharidosis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2775,E7622,Mucopolysaccharidosis,Sanfilippo mucopolysaccharidoses,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2775,E7629,Mucopolysaccharidosis,Other mucopolysaccharidoses,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2775,E763,Mucopolysaccharidosis,"Mucopolysaccharidosis, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2772,E791,Other disorders of purine and pyrimidine metabolism,Lesch-Nyhan syndrome,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2772,E798,Other disorders of purine and pyrimidine metabolism,Other disorders of purine and pyrimidine metabolism,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2771,E800,Disorders of porphyrin metabolism,Hereditary erythropoietic porphyria,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2771,E8020,Disorders of porphyrin metabolism,Unspecified porphyria,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2771,E8029,Disorders of porphyrin metabolism,Other porphyria,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27789,E803,Other specified disorders of metabolism,Defects of catalase and peroxidase,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2774,E804,Disorders of bilirubin excretion,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2774,E805,Disorders of bilirubin excretion,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2774,E806,Disorders of bilirubin excretion,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2774,E807,Disorders of bilirubin excretion,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27702,E840,Cystic fibrosis with pulmonary manifestations,Cystic fibrosis with pulmonary manifestations,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27701,E8411,Cystic fibrosis with meconium ileus,Meconium ileus in cystic fibrosis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27703,E8419,Cystic fibrosis with gastrointestinal manifestations,Cystic fibrosis with other intestinal manifestations,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27709,E848,Cystic fibrosis with other manifestations,Cystic fibrosis with other manifestations,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27700,E849,Cystic fibrosis without mention of meconium ileus,"Cystic fibrosis, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27731,E850,Familial Mediterranean fever,Non-neuropathic heredofamilial amyloidosis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27739,E851,Other amyloidosis,Neuropathic heredofamilial amyloidosis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27739,E853,Other amyloidosis,Secondary systemic amyloidosis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27739,E858,Other amyloidosis,Other amyloidosis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27730,E859,"Amyloidosis, unspecified","Amyloidosis, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27788,E883,Tumor lysis syndrome,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27787,E8840,Disorders of mitochondrial metabolism,"Mitochondrial metabolism disorder, unspecified",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27787,E8841,Disorders of mitochondrial metabolism,MELAS syndrome,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27787,E8842,Disorders of mitochondrial metabolism,MERRF syndrome,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27787,E8849,Disorders of mitochondrial metabolism,Other mitochondrial metabolism disorders,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2777,E8881,Dysmetabolic syndrome X,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27789,E8889,Other specified disorders of metabolism,Other specified metabolic disorders,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27789,E889,Other specified disorders of metabolism,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2779,E889,Unspecified disorder of metabolism,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30550,F1110,"Opioid abuse, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30551,F1110,"Opioid abuse, continuous",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30552,F1110,"Opioid abuse, episodic",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30553,F1110,"Opioid abuse, in remission",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30400,F1120,"Opioid type dependence, unspecified","Opioid dependence, uncomplicated",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30401,F1120,"Opioid type dependence, continuous","Opioid dependence, uncomplicated",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30402,F1120,"Opioid type dependence, episodic","Opioid dependence, uncomplicated",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30403,F1121,"Opioid type dependence, in remission","Opioid dependence, in remission",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30540,F1310,"Sedative, hypnotic or anxiolytic abuse, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30541,F1310,"Sedative, hypnotic or anxiolytic abuse, continuous",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30542,F1310,"Sedative, hypnotic or anxiolytic abuse, episodic",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30543,F1310,"Sedative, hypnotic or anxiolytic abuse, in remission",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30410,F1320,"Sedative, hypnotic or anxiolytic dependence, unspecified","Sedative, hypnotic or anxiolytic dependence, uncomplicated",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30411,F1320,"Sedative, hypnotic or anxiolytic dependence, continuous","Sedative, hypnotic or anxiolytic dependence, uncomplicated",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30412,F1320,"Sedative, hypnotic or anxiolytic dependence, episodic","Sedative, hypnotic or anxiolytic dependence, uncomplicated",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30413,F1321,"Sedative, hypnotic or anxiolytic dependence, in remission","Sedative, hypnotic or anxiolytic dependence, in remission",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30560,F1410,"Cocaine abuse, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30561,F1410,"Cocaine abuse, continuous",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30562,F1410,"Cocaine abuse, episodic",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30563,F1410,"Cocaine abuse, in remission",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30420,F1420,"Cocaine dependence, unspecified","Cocaine dependence, uncomplicated",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30421,F1420,"Cocaine dependence, continuous","Cocaine dependence, uncomplicated",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30422,F1420,"Cocaine dependence, episodic","Cocaine dependence, uncomplicated",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30423,F1421,"Cocaine dependence, in remission","Cocaine dependence, in remission",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30570,F1510,"Amphetamine or related acting sympathomimetic abuse, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30571,F1510,"Amphetamine or related acting sympathomimetic abuse, continuous",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30572,F1510,"Amphetamine or related acting sympathomimetic abuse, episodic",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30573,F1510,"Amphetamine or related acting sympathomimetic abuse, in remission",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30440,F1520,"Amphetamine and other psychostimulant dependence, unspecified","Other stimulant dependence, uncomplicated",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30441,F1520,"Amphetamine and other psychostimulant dependence, continuous","Other stimulant dependence, uncomplicated",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
